datetime_utc,1543132_pm25,1563313_pm25,1563313_temperature,2161296_co,2161296_no2,2161296_pm10,2161296_pm25,225579_pm25,225631_pm25,225661_co,225661_no2,225661_o3,225661_pm10,225661_pm25,2857820_pm25,2857820_relativehumidity,2857820_temperature,2857820_um003,3038744_pm25,3038744_relativehumidity,3038744_temperature,3038744_um003,3276359_pm25,3276359_relativehumidity,3276359_temperature,3276359_um003
2024-09-01 07:00:00+00:00,10.4,83.85000038,33.63833364,1518.330154,38.56823305,13.02328767,9.939015086,8.6,9.4,0.3,0.001,0.02,13,6.2,7.81294628,49.55818431,32.20699422,1186.68602,18.33333397,87,27.48333359,2409,39.60639295,52.46075026,28.90680841,8091.350004
2024-09-01 08:00:00+00:00,10.4,86.18958346,34.16166623,1518.419993,38.56996705,13.01917808,9.93644876,8.9,9.8,0.3,0,0.021,13,6.2,6.574255904,47.33794689,32.76324368,1011.443456,19.05000003,70.89999962,31.59966675,2507.24998,34.98085816,52.33910847,28.69299161,6611.724158
2024-09-01 09:00:00+00:00,10.4,69.98333263,33.4483331,1518.509832,38.57170106,13.01506849,9.933882435,9,9.8,0.3,0,0.022,13,6.2,6.381994009,45.37708282,33.36041705,938.6175486,22.39999978,64.66666635,32.95499961,2907.399984,35.812718,57.66893329,27.94418332,5063.30957
2024-09-01 10:00:00+00:00,10.4,63.72499943,32.70583312,1518.599671,38.57343506,13.0109589,9.931316109,9,9.4,0.2,0.001,0.023,13,6.2,7.350941528,45.43574697,33.61168809,1040.063088,27.06666676,61.85138957,33.44416682,3436.24998,42.6260226,48.80592505,28.59426661,7442.892928
2024-09-01 11:00:00+00:00,10.4,61.90000025,31.49499989,1518.689509,38.57516907,13.00684932,9.928749783,9.1,9.9,0.2,0.001,0.022,13,6.3,15.14181542,46.52316475,33.453125,1678.361125,29.56666692,61.93333371,32.32933299,3776.099976,42.6260226,49.99607519,28.56311665,7908.504981
2024-09-01 12:00:00+00:00,10.4,61.47291692,30.37395843,1518.779348,38.57690307,13.00273973,9.926183458,9.2,10.3,0.2,0.007,0.021,13,6.3,12.33995529,59.55791635,29.88942972,960.4708054,27.08333349,66.35000038,31.4416666,3478.849996,40.62982638,42.14978072,33.24463345,7675.550842
2024-09-01 13:00:00+00:00,10.4,49.90833362,29.76611121,1518.869187,38.57863707,12.99863014,9.923617132,9,10.7,0.3,0.021,0.02,13,6.5,9.538095156,53.07619095,31.50952403,1398.857137,23.20000013,75.81666692,30.67016713,3001.25002,48.67320234,53.73265838,28.31657486,4843.964152
2024-09-01 14:00:00+00:00,10.4,55.00833321,29.56249936,1518.959025,38.58037108,12.99452055,9.921050806,8.8,11.3,0.3,0.018,0.018,14,6.9,21.63471083,60.07002533,29.63011168,1915.256047,20.28333314,74.79999987,31.12216695,2659.575012,49.49046905,51.46959158,29.0274085,8393.86377
2024-09-01 15:00:00+00:00,10.4,59.7770834,29.486667,1519.048864,38.58210508,12.99041096,9.918484481,8.8,11.4,0.4,0.016,0.017,15,7.3,33.73132651,58.5017346,29.57918412,3765.428571,20.3499999,77.36666616,30.41116667,2677.199992,42.6260226,52.91769988,28.55757506,7272.91001
2024-09-01 16:00:00+00:00,10.4,57.44166629,29.46416664,1519.138703,38.58383908,12.98630137,9.915918155,8.871428571,11.4,0.4,0.013857143,0.017428571,15.28571429,7.442857143,23.20708307,64.99190458,28.03982115,2636.017283,21.5,81.56666629,29.21100012,2755.100016,42.6260226,55.04509156,28.20421664,5468.549569
2024-09-01 17:00:00+00:00,10.4,53.68333308,29.41583363,1519.228542,38.58557309,12.98219178,9.913351829,8.942857143,11.3,0.4,0.011714286,0.017857143,15.57142857,7.585714286,26.3097405,67.33133073,27.80827921,3113.657504,22.36666663,81.71666718,29.42366664,2878.599996,43.41505239,52.35450833,27.90101662,5286.071249
2024-09-01 18:00:00+00:00,10.4,47.92499955,29.09916671,1519.31838,38.58730709,12.97808219,9.910785504,9.014285714,11.3,0.4,0.009571429,0.018285714,15.85714286,7.728571429,22.92291681,68.15803528,27.36190462,2471.730642,24.21249978,82.36666679,29.27066676,3091.362508,42.6260226,49.0828364,28.51770271,6109.290552
2024-09-01 19:00:00+00:00,10.4,49.02291679,28.84062497,1519.408219,38.5890411,12.9739726,9.908219178,9.085714286,11.8,0.4,0.007428571,0.018714286,16.14285714,7.871428571,26.0836308,67.49315325,27.2860117,2879.96874,20.71666702,77.51666641,30.41750018,2701.199992,49.49046905,52.40425815,28.47890844,7361.370427
2024-09-01 20:00:00+00:00,10.4,56.61666679,28.54083347,1519.498058,38.5907751,12.96986301,9.905652852,9.157142857,11.8,0.4,0.005285714,0.019142857,16.42857143,8.014285714,18.66741069,68.38348198,27.07976214,2168.058024,17.60000022,76.84999911,30.22350025,2334.899984,44.79976447,51.53858369,29.14239171,7621.674557
2024-09-01 21:00:00+00:00,10.4,97.1583341,28.32583316,1519.587897,38.5925091,12.96575342,9.903086527,9.228571429,11.9,0.4,0.003142857,0.019571429,16.71428571,8.157142857,16.9198414,68.23305511,26.92825423,2070.870599,19.4333334,77.73333295,29.9199996,2560.699972,34.98085816,52.04613336,28.18745832,5330.776668
2024-09-01 22:00:00+00:00,10.4,117.5666669,28.21090872,1519.677735,38.59424311,12.96164384,9.900520201,9.3,12.1,0.4,0.001,0.02,17,8.3,1.174999952,66.51250076,26.10000038,284.875,20.83750025,74.86666679,30.54516697,2745.387492,34.98085816,53.66987495,28.37114172,6091.74375
2024-09-01 23:00:00+00:00,10.4,112.2333349,28.06583325,1519.767574,38.59597711,12.95753425,9.897953875,9.4,12.1,0.3,0.001,0.022,17,8.4,8.117559552,70.16175715,25.43943469,1093.300578,17.36666663,73.04999987,30.71700001,2353.199972,39.60639295,54.80935033,28.78863341,7464.959978
2024-09-02 00:00:00+00:00,10.4,132.516667,27.95583328,1519.857413,38.59771111,12.95342466,9.89538755,9.3,12.2,0.3,0.002,0.023,17,8.4,16.33244057,71.34946518,25.36107178,2046.980981,18.97222185,75.09444427,30.54833349,2488.483317,34.98085816,53.4565417,28.85714143,6138.632499
2024-09-02 01:00:00+00:00,10.4,90.05000051,29.02749999,1519.947252,38.59944512,12.94931507,9.892821224,9.1,12.2,0.2,0.003,0.024,16,8.1,17.9327383,69.62559573,26.4239583,2100.236603,26.51666641,77.70000013,30.05733379,3343.800028,34.98085816,48.52855835,29.51900002,6574.824569
2024-09-02 02:00:00+00:00,10.4,64.60833295,31.08000024,1520.03709,38.60117912,12.94520548,9.890254899,9.2,12.2,0.3,0.001,0.023,16,7.6,15.93567867,64.71682129,28.11032143,1809.430713,31.0583334,81.71249962,28.79950015,4010.950012,42.6260226,50.19144179,28.6611832,7986.26875
2024-09-02 03:00:00+00:00,10.4,71.01874924,32.09916703,1520.126929,38.60291313,12.94109589,9.887688573,9.3,12.5,0.3,0.001,0.023,15,7.2,16.48847407,60.43842004,29.27922075,2015.321955,31.43333356,78.10000038,29.18949986,4033.550028,42.6260226,49.90796687,28.89584154,7417.482487
2024-09-02 04:00:00+00:00,10.4,63.85833327,33.59250037,1520.216768,38.60464713,12.9369863,9.885122247,9.2,12.5,0.3,0.001,0.024,15,7,11.42056266,57.72781372,30.22532446,1547.780845,32.44999981,73.21666654,30.42499971,4254.75,42.6260226,45.90030028,29.70618318,7418.507919
2024-09-02 05:00:00+00:00,10.4,64.01666641,35.0741663,1520.306607,38.60638113,12.93287671,9.882555922,9.3,12.7,0.3,0.001,0.025,15,6.9,8.59512988,54.35405905,31.22808474,1203.758112,33.65416718,71.67916679,30.89133326,4526.987549,42.6260226,45.46320012,31.10548325,5959.698348
2024-09-02 06:00:00+00:00,10.4,56.88333352,35.54041672,1520.396445,38.60811514,12.92876712,9.879989596,9.3,13.2,0.3,0.001,0.024,15,6.9,10.24166656,50.75878016,32.26696428,1397.241089,36.76666641,67.69999949,31.73500013,5062.299967,42.6260226,43.39185569,31.05560821,4852.163204
2024-09-02 07:00:00+00:00,10.4,61.77500057,34.59416676,1520.486284,38.60984914,12.92465753,9.87742327,9.2,13.7,0.3,0.001,0.026,15,7,12.00166674,47.34767876,33.22642822,1608.733337,35.60000038,68.40000025,31.64516656,4787.299967,42.6260226,43.20743338,31.10347522,4679.267505
2024-09-02 08:00:00+00:00,10.4,69.30000083,34.71833293,1520.576123,38.61158315,12.92054795,9.874856945,9.3,13.7,0.3,0.002,0.026,15,7.1,13.75899453,46.03478877,34.02936384,1847.727498,33.98333327,68.43333244,31.39333328,4454.150024,42.6260226,41.5877669,31.41712488,6567.339177
2024-09-02 09:00:00+00:00,10.4,69.99166648,33.78749975,1520.665962,38.61331715,12.91643836,9.872290619,9.6,14.8,0.3,0,0.027,15,7.1,13.83809503,46.65714264,33.92381032,1783.047648,36.64999994,63.71666781,32.34849962,5080.000041,42.6260226,43.39185569,31.05560821,4852.163204
2024-09-02 10:00:00+00:00,10.4,63.35625045,32.6091663,1520.7558,38.61505115,12.91232877,9.869724293,9.7,14.3,0.2,0.001,0.028,15,7.2,19.10476224,60.15892813,29.69112608,1080.157116,34.85833391,64.45000013,32.41899967,4689.4375,42.6260226,44.99681664,30.63269177,4691.76958
2024-09-02 11:00:00+00:00,10.4,62.96666686,31.24250015,1520.845639,38.61678516,12.90821918,9.867157968,9.6,14.4,0.2,0.001,0.028,15,7.2,24.37142944,48.82857132,33.08571243,3190,33.45000013,63.9333334,33.21816635,4427.300049,42.6260226,42.41816692,31.43344145,6592.652922
2024-09-02 12:00:00+00:00,10.4,43.39999962,27.4716665,1520.935478,38.61851916,12.90410959,9.864591642,9.4,14.7,0.3,0.007,0.027,15,7.3,20.08829371,52.20233154,32.21726131,2630.336792,30.28333314,70.06666629,31.79633363,3853.199972,42.6260226,50.34091682,28.53931656,8207.853736
2024-09-02 13:00:00+00:00,10.4,49.05833308,26.45916684,1521.025316,38.62025316,12.9,9.862025316,9.5,14.4,0.3,0.009,0.025,15,7.4,22.09985129,56.91517862,30.63496987,2844.708333,26.61666663,77.43333308,30.65700006,3414.866659,42.6260226,50.13197505,28.36479165,6503.147917
2024-09-02 14:00:00+00:00,10.4,60.62916629,26.76541646,1521.115155,38.62198717,12.89589041,9.859458991,9.5,15,0.3,0.014,0.023,15,7.4,21.93125025,59.61889871,29.7013394,2780.418142,22.05000019,72.01666641,32.25983302,2871.600016,34.88373956,52.35450833,27.90101662,5286.071249
2024-09-02 15:00:00+00:00,10.4,68.42499987,27.07249975,1521.204994,38.62372117,12.89178082,9.856892665,9.3,15.3,0.4,0.013,0.021,15,7.6,19.7747916,61.60806529,29.15797599,2369.188695,17.15000002,74.51666641,31.23633385,2312.400024,41.17428118,48.67254187,30.39290844,6627.243726
2024-09-02 16:00:00+00:00,10.4,57.95833302,27.10250044,1521.294833,38.62545518,12.88767123,9.85432634,9.414285714,15.5,0.428571429,0.011285714,0.020428571,15.57142857,7.942857143,2.265194795,65.45360392,26.48214271,421.1237016,15.25416644,74.0833327,30.58516661,2029.724955,41.37344406,50.79655986,30.15589827,7224.39945
2024-09-02 17:00:00+00:00,10.4,50.10416635,26.86166668,1521.384671,38.62718918,12.88356164,9.851760014,9.528571429,15.4,0.457142857,0.009571429,0.019857143,16.14285714,8.285714286,7.337648769,68.20059522,25.9705356,1147.459821,19.33750017,71.40833346,30.40533336,2544.087504,42.6260226,53.02533347,28.59252497,6520.794975
2024-09-02 18:00:00+00:00,10.4,51.54166698,26.76000007,1521.47451,38.62892318,12.87945205,9.849193688,9.642857143,15.3,0.485714286,0.007857143,0.019285714,16.71428571,8.628571429,7.603720327,69.43690554,25.94955333,1072.922635,23.34999975,71.06666629,30.49150006,3053.449992,48.67320234,50.07403634,28.33580275,6019.615544
2024-09-02 19:00:00+00:00,10.4,52.98333295,26.64000018,1521.564349,38.63065719,12.87534247,9.846627363,9.757142857,15.3,0.514285714,0.006142857,0.018714286,17.28571429,8.971428571,13.12514869,69.83124924,25.9075888,1721.590759,19.75,72.51666641,30.42216682,2575.300008,42.6260226,50.5173584,29.17989162,5948.0946
2024-09-02 20:00:00+00:00,10.4,53.20833365,26.5399998,1521.654188,38.63239119,12.87123288,9.844061037,9.871428571,15.3,0.542857143,0.004428571,0.018142857,17.85714286,9.314285714,8.995386958,69.72261937,25.97648795,1152.324402,20.7458334,74.26666705,30.00766643,2694.299988,42.6260226,52.91769988,28.55757506,7272.91001
2024-09-02 21:00:00+00:00,10.4,51.00208314,26.33666643,1521.744026,38.6341252,12.86712329,9.841494711,9.985714286,15.5,0.571428571,0.002714286,0.017571429,18.42857143,9.657142857,7.268303573,70.34270732,25.9290177,1105.319951,18.38333321,73.51666641,30.46566677,2355.699972,44.79976447,54.80935033,28.78863341,7464.959978
2024-09-02 22:00:00+00:00,10.4,47.55000019,26.14854193,1521.833865,38.6358592,12.8630137,9.838928386,10.1,15.7,0.6,0.001,0.017,19,10,7.125446339,70.51770782,26.00595236,924.0446523,18.2833333,74.88333321,30.48049974,2426.000041,44.79976447,52.94073359,28.71919174,6432.587476
2024-09-02 23:00:00+00:00,10.4,48.85000038,25.91666635,1521.923704,38.6375932,12.85890411,9.83636206,10.2,15.1,0.5,0.002,0.019,19,9.9,4.74345235,70.89613152,25.77336264,711.3630931,20.30416663,76.68333371,30.24650049,2662.987488,42.6260226,53.08847491,28.46105006,6748.303349
2024-09-03 00:00:00+00:00,10.4,54.61666648,26.25499996,1522.013543,38.63932721,12.85479452,9.833795734,10.2,15.1,0.4,0.003,0.021,18,9.8,4.219791691,71.1860129,25.64449453,612.0074463,25.60416698,82.55833435,28.82283338,3244.724996,42.6260226,48.9533446,28.86621955,7083.575146
2024-09-03 01:00:00+00:00,10.4,58.39166705,27.79166683,1522.103381,38.64106121,12.85068493,9.831229409,10.2,15.2,0.4,0.004,0.022,18,9.8,3.388839285,70.7790184,25.93377924,576.2217229,29.69090913,79.61363636,29.91940932,3777.9909,42.6260226,49.99607519,28.56311665,7908.504981
2024-09-03 02:00:00+00:00,10.4,61.00208346,30.27041674,1522.19322,38.64279521,12.84657534,9.828663083,10.2,15.8,0.3,0.003,0.023,18,9.8,3.290922602,67.14806493,27.14032745,590.6621958,34.23749987,75.13749949,31.43624989,4550.637451,42.6260226,45.46320012,31.10548325,5959.698348
2024-09-03 03:00:00+00:00,10.4,66.09166654,32.10333347,1522.283059,38.64452922,12.84246575,9.826096757,10.2,15.7,0.3,0.002,0.026,18,9.9,4.410416579,62.92803574,28.50714264,784.3154724,38.03888957,72.84444427,31.7693332,5215.329183,42.6260226,41.02743899,31.40244987,4753.942371
2024-09-03 04:00:00+00:00,10.4,61.94166629,33.62750053,1522.372898,38.64626322,12.83835616,9.823530432,10.2,15.5,0.2,0.002,0.027,18,9.9,4.638243973,60.24479135,29.31383928,850.7217356,41.46111107,70.44166692,31.95033344,5879.675049,42.6260226,43.81949724,30.5648139,4588.758048
2024-09-03 05:00:00+00:00,10.4,63.13333352,34.58770879,1522.462736,38.64799723,12.83424658,9.820964106,10.2,15.4,0.2,0.002,0.027,18,9.9,5.748214285,58.89687538,29.90937503,934.2604116,28.75694434,69.76666641,31.0198892,3488.108337,40.62982638,48.80592505,28.59426661,7442.892928
2024-09-03 06:00:00+00:00,10.4,64.30000019,35.15749995,1522.552575,38.64973123,12.83013699,9.81839778,10,15.1,0.2,0.002,0.0275,18,9.8,5.719374955,56.22522354,30.52744031,947.4392929,30.58333349,67.14583365,30.80099996,3817.775004,42.6260226,47.9752168,28.50305011,7720.523291
2024-09-03 07:00:00+00:00,10.4,70.95833333,34.93083254,1522.642414,38.65146523,12.8260274,9.815831455,9.8,14.3,0.2,0.002,0.028,18,9.7,7.564732114,56.44791698,30.74360116,1158.473211,33.22500038,64.61249987,32.14249976,4265.887512,42.6260226,45.89191691,29.68268325,7477.107902
2024-09-03 08:00:00+00:00,10.4,93.69375038,33.0016667,1522.732252,38.65319924,12.82191781,9.813265129,9.4,14.5,0.2,0.001,0.029,18,9.6,7.650595307,53.48363145,31.73139858,1157.258931,35.78333346,69.20000076,31.74600013,4669.350016,34.98085816,43.20743338,31.10347522,4679.267505
2024-09-03 09:00:00+00:00,10.4,125.7833341,31.85833311,1522.822091,38.65493324,12.81780822,9.810698804,9.1,14.7,0.2,0.001,0.029,18,9.5,7.842000151,50.89946404,32.40621452,1179.618201,34.83333333,67.44999949,32.24533208,4690.399902,34.98085816,43.20743338,31.10347522,4679.267505
2024-09-03 10:00:00+00:00,10.4,98.37083435,31.04368019,1522.91193,38.65666724,12.81369863,9.808132478,9,13.9,0.2,0.001,0.0285,18,9.4,8.173759814,61.85581163,29.20528151,1516.78623,33.58333333,68.50083376,31.65917508,4472.500008,47.02928324,55.0799832,28.17162491,7172.51458
2024-09-03 11:00:00+00:00,10.4,106.0166664,30.11749983,1523.001769,38.65840125,12.80958904,9.805566152,8.9,14,0.2,0.001,0.028,18,9.3,8.505519477,55.33441544,31.54188312,1199.120117,32.33333333,64.13333384,33.2140007,4042,34.98085816,50.18305842,28.63768326,8044.868734
2024-09-03 12:00:00+00:00,10.4,97.47499911,29.6139582,1523.091607,38.66013525,12.80547945,9.802999827,9,13.4,0.2,0.003,0.026,18,9.2,9.871726314,57.49479167,30.4988095,1336.811015,34.89583333,67.42083422,32.1599164,4592.625,34.98085816,41.52535839,31.70635843,4662.015417
2024-09-03 13:00:00+00:00,10.4,77.28541756,29.39375003,1523.181446,38.66186926,12.80136986,9.800433501,9.266666667,13.3,0.2,0.002666667,0.024333333,17.33333333,8.833333333,12.42445421,60.3911705,29.51121012,1609.954865,36.93194421,69.67083359,31.58200026,5024.258341,42.6260226,45.56757507,30.5571916,5077.277909
2024-09-03 14:00:00+00:00,10.4,66.6979173,29.18270874,1523.271285,38.66360326,12.79726027,9.797867175,9.533333333,13.3,0.2,0.002333333,0.022666667,16.66666667,8.466666667,11.64419659,61.90193431,28.91785685,1532.691966,35.44027774,69.39583333,31.89649932,4719.466675,42.6260226,43.20743338,31.10347522,4679.267505
2024-09-03 15:00:00+00:00,10.4,62.57708391,29.12312524,1523.361124,38.66533726,12.79315068,9.79530085,9.8,12.6,0.2,0.002,0.021,16,8.1,13.63452395,63.73973274,28.42306566,1767.488098,32.89166625,69.3125,31.64024989,4283.887472,42.6260226,45.90030028,29.70618318,7418.507919
2024-09-03 16:00:00+00:00,10.4,50.6826388,28.42166662,1523.450962,38.66707127,12.7890411,9.792734524,10,12.6,0.2,0.002,0.02,15,7.2,15.0607144,64.16666603,28.07261944,1899.648824,37.14583333,76.08750025,29.63462496,4987.837524,42.6260226,45.56757507,30.5571916,5077.277909
2024-09-03 17:00:00+00:00,10.4,49.70000013,27.99666691,1523.540801,38.66880527,12.78493151,9.790168198,9.883333333,12.3,0.2,0.001833333,0.02,14.33333333,6.85,15.76592263,64.29568545,27.76800601,1989.738108,37.65000025,78.41666667,29.05200005,4972.199992,42.6260226,45.56757507,30.5571916,5077.277909
2024-09-03 18:00:00+00:00,10.4,49.41250038,27.81833363,1523.63064,38.67053928,12.78082192,9.787601873,9.766666667,12,0.2,0.001666667,0.02,13.66666667,6.5,20.32559506,65.93943405,27.68750064,2507.839315,37.53333378,80.85000038,28.7640001,4935.950033,42.6260226,45.56757507,30.5571916,5077.277909
2024-09-03 19:00:00+00:00,10.4,41.40833314,27.27499994,1523.720479,38.67227328,12.77671233,9.785035547,9.65,11.5,0.2,0.0015,0.02,13,6.15,18.19761912,67.63571485,27.40163644,2270.758952,33.08333365,80.61666616,28.6628329,4116,42.6260226,47.25280851,29.58174982,7263.172502
2024-09-03 20:00:00+00:00,10.4,34.38333352,26.88166666,1523.810317,38.67400728,12.77260274,9.782469221,9.533333333,11.4,0.2,0.001333333,0.02,12.33333333,5.8,20.42217271,68.6919632,27.24523815,2491.081828,33.06666692,81.56666692,28.55616649,4163,42.6260226,47.25280851,29.58174982,7263.172502
2024-09-03 21:00:00+00:00,10.4,31.65833314,26.4841671,1523.900156,38.67574129,12.76849315,9.779902896,9.416666667,12.3,0.2,0.001166667,0.02,11.66666667,5.45,14.16160699,68.41473198,27.05431557,1818.684519,33.06666692,81.23333295,28.52716637,4240.5,42.6260226,45.90030028,29.70618318,7418.507919
2024-09-03 22:00:00+00:00,10.4,35.45416705,26.65999985,1523.989995,38.67747529,12.76438356,9.77733657,9.3,12.4,0.2,0.001,0.02,11,5.1,0.441815483,69.27336375,25.03943443,186.998511,33.95833302,81.03333346,28.60316642,4232.824972,42.6260226,47.25280851,29.58174982,7263.172502
2024-09-03 23:00:00+00:00,10.4,37.84166622,26.73000002,1524.079834,38.67920929,12.76027397,9.774770244,9.3,12.8,0.2,0.002,0.02,11,5.1,0.639732144,71.99940491,24.62931554,254.0758909,36.25833352,81.21666718,28.45416657,4710.475016,42.6260226,43.20743338,31.10347522,4679.267505
2024-09-04 00:00:00+00:00,10.4,46.24166711,26.81083345,1524.169672,38.6809433,12.75616438,9.772203919,9.3,14.1,0.2,0.003,0.02,11,5,3.968303566,71.17098236,24.97619041,644.8526764,34.64999962,75.98333295,30.30049976,4448.299988,42.6260226,43.78811684,31.27992493,6083.444165
2024-09-04 01:00:00+00:00,10.4,45.73333295,27.94916646,1524.259511,38.6826773,12.75205479,9.769637593,9.4,13.8,0.2,0.004,0.019,11,5.1,1.511755948,71.31190681,25.28928582,364.8764903,32.85416651,67.64999962,32.87083244,4137.574951,42.6260226,47.25280851,29.58174982,7263.172502
2024-09-04 02:00:00+00:00,10.4,50.05208397,30.29770819,1524.34935,38.68441131,12.74794521,9.767071268,9.6,14.8,0.2,0.004,0.02,11,5,1.784199151,70.20270608,25.88376635,407.5492443,21.78333316,72.00000064,30.81266642,2796.749975,43.41505239,55.04509156,28.20421664,5468.549569
2024-09-04 03:00:00+00:00,10.4,71.36666711,32.07999976,1524.439188,38.68614531,12.74383562,9.764504942,9.7,14.9,0.2,0.003,0.022,11,5,0.77872024,66.3988107,27.13035711,283.0133896,21.96548808,69.29749998,31.77596664,3077.402498,36.30717484,48.74985002,29.67075008,5024.171277
2024-09-04 04:00:00+00:00,10.4,56.64999994,32.72500006,1524.529027,38.68787931,12.73972603,9.761938616,9.7,15,0.2,0.002,0.023,11,5,2.38113091,63.96440468,28.45345268,512.8833313,22.147643,69.52999992,31.72903325,2984.517505,33.34441652,48.05034994,29.9024833,4346.940442
2024-09-04 05:00:00+00:00,10.4,54.01666673,33.02083397,1524.618866,38.68961332,12.73561644,9.759372291,9.6,15.2,0.2,0.001,0.024,11,5,6.484307463,59.95175379,29.92185055,976.9209872,22.32979791,68.7058335,31.25533326,3862.067501,40.2175834,51.89605821,28.68807484,5623.172095
2024-09-04 06:00:00+00:00,10.4,52.01041667,33.5962499,1524.708705,38.69134732,12.73150685,9.756805965,9.4,14.8,0.2,0.001,0.025,11,4.9,7.418214273,56.03785706,31.30607128,1110.860718,22.51195283,69.06333338,31.46656659,3490.942493,33.34441652,48.05034994,29.9024833,4346.940442
2024-09-04 07:00:00+00:00,10.4,51.62656244,31.0837917,1524.798543,38.69308132,12.72739726,9.754239639,9.3,14.5,0.2,0.001,0.026,11,4.9,7.764404738,62.91358266,28.58352811,967.1364327,22.69410775,72.91166687,30.47746668,2817.967496,38.28060849,48.47703323,29.72035831,5603.479602
2024-09-04 08:00:00+00:00,10.4,51.24270821,30.9774723,1524.888382,38.69481533,12.72328767,9.751673314,9.6,14.6,0.2,0.001,0.026,11,4.9,8.110595202,59.48827963,29.70867965,1165.398011,22.87626266,72.91166687,30.47746668,2817.967496,38.28060849,48.47703323,29.72035831,5603.479602
2024-09-04 09:00:00+00:00,10.4,50.85885398,30.9774723,1524.978221,38.69654933,12.71917808,9.749106988,9.9,14.2,0.2,0,0.026,11,4.9,8.456785667,59.48827963,29.70867965,1165.398011,23.05841758,73.88833351,30.24666672,2814.797497,38.28060849,48.47703323,29.72035831,5603.479602
2024-09-04 10:00:00+00:00,10.4,50.47499975,31.74416637,1525.06806,38.69828334,12.71506849,9.746540662,10.1,13.9,0.2,0.001,0.026,11,5,8.802976131,58.93869082,29.85639906,1267.428579,23.24057249,67.29083335,31.65423317,3543.279995,30.96673329,50.24672496,29.1790501,4009.855859
2024-09-04 11:00:00+00:00,10.4,39.88749981,30.69083341,1525.157898,38.70001734,12.7109589,9.743974337,10.1,13.8,0.2,0.001,0.024,11,5,9.390625079,58.38229179,30.26919603,1350.788696,23.42272741,68.87272644,29.0983637,2721.790905,46.36942737,55.04509156,28.20421664,5468.549569
2024-09-04 12:00:00+00:00,10.4,41.15416654,29.75895834,1525.247737,38.70175134,12.70684932,9.741408011,10.2,13.7,0.2,0.007,0.023,11,5,11.60922623,62.4665184,29.21875016,1584.101196,21.93333356,67.15555573,29.15933323,2675.533325,42.6260226,52.91769988,28.55757506,7272.91001
2024-09-04 13:00:00+00:00,10.4,46.4416666,29.46166674,1525.337576,38.70348535,12.70273973,9.738841685,10.3,13.7,0.2,0.015,0.019,11,5,14.80163693,65.31279723,28.33244022,1891.491079,27.65000025,66.71666654,29.68416691,3317.550008,42.6260226,47.38230832,29.71420002,6109.279573
2024-09-04 14:00:00+00:00,10.4,44.55000019,29.34083335,1525.427415,38.70521935,12.69863014,9.73627536,10.2,13.9,0.2,0.018,0.017,12,5.1,15.83720247,65.93050575,27.83869076,1982.605672,32.10000022,68.10000038,29.97549979,3925.450012,42.6260226,50.34091682,28.53931656,8207.853736
2024-09-04 15:00:00+00:00,10.4,43.49166679,29.25520833,1525.517253,38.70695336,12.69452055,9.733709034,10,14.2,0.2,0.004,0.016,12,5.3,20.0016373,67.94166629,27.40595198,2386.572917,32.41250038,66.40000025,30.9975001,4029.625041,42.6260226,49.90796687,28.89584154,7417.482487
2024-09-04 16:00:00+00:00,10.4,51.625,28.84916687,1525.607092,38.70868736,12.69041096,9.731142709,9.9,14.5,0.2,0.002,0.016,13,5.8,16.29409719,69.01522764,27.05327384,1971.974192,33.02083349,67.66249975,30.54900026,4052.650004,42.6260226,49.90796687,28.89584154,7417.482487
2024-09-04 17:00:00+00:00,10.4,62.34375032,28.70374997,1525.696931,38.71042136,12.68630137,9.728576383,9.833333333,14.5,0.2,0.001833333,0.0165,13,5.816666667,14.66785709,69.47440465,26.79880921,1806.627981,33.78333346,73.96666654,28.6693333,4140.337463,42.6260226,50.05904185,28.38647486,7969.547502
2024-09-04 18:00:00+00:00,10.4,58.44999981,28.11083333,1525.78677,38.71215537,12.68219178,9.726010057,9.766666667,14.7,0.2,0.001666667,0.017,13,5.833333333,11.19702371,69.2217261,26.44747003,1437.991058,34.99999905,75.61666743,28.28449996,4474.450012,42.6260226,41.5877669,31.41712488,6567.339177
2024-09-04 19:00:00+00:00,10.4,48.82499981,27.77666664,1525.876608,38.71388937,12.67808219,9.723443732,9.7,14.9,0.2,0.0015,0.0175,13,5.85,9.242857138,69.87767919,26.16190513,1212.00149,36.90833346,77.26666705,28.21766631,4802.925008,42.6260226,43.20743338,31.10347522,4679.267505
2024-09-04 20:00:00+00:00,10.4,36.21666622,27.27999989,1525.966447,38.71562337,12.6739726,9.720877406,9.633333333,14.7,0.2,0.001333333,0.018,13,5.866666667,8.404315511,70.58512052,25.87812455,1083.492559,37.99583308,77.03333282,28.28799995,5012.487549,42.6260226,45.56757507,30.5571916,5077.277909
2024-09-04 21:00:00+00:00,10.4,28.89999994,27.0308334,1526.056286,38.71735738,12.66986301,9.71831108,9.566666667,14.7,0.2,0.001166667,0.0185,13,5.883333333,10.05729159,71.20996984,25.94627968,1242.973216,41.13333352,76.86666552,28.30399974,5543.200073,42.6260226,41.73399754,30.90419722,4105.436796
2024-09-04 22:00:00+00:00,10.4,30.61249987,26.75791693,1526.146125,38.71909138,12.66575342,9.715744755,9.5,13.9,0.2,0.001,0.019,13,5.9,12.66413697,71.2462794,26.13690519,1513.638387,41.73333295,78.48333359,28.02633301,5680.249959,42.6260226,42.65822245,30.65848049,4390.296383
